Rupture,Magnitude,Aggregate Loss
smlt=00|ses=0002|src=229-117|rup=001-01,5.2500000,315036612.5040000
smlt=00|ses=0002|src=231-98|rup=001-01,5.2500000,313977033.2610000
smlt=00|ses=0009|src=235-352|rup=001-01,5.2500000,312717229.4300000
smlt=00|ses=0003|src=230-233|rup=002-01,5.7500000,312109569.3190000
smlt=00|ses=0003|src=231-4|rup=001-01,5.2500000,311042268.0300000
smlt=00|ses=0009|src=232-89|rup=001-01,5.2500000,306068261.0710000
smlt=00|ses=0001|src=229-37|rup=002-01,5.7500000,305991913.1720000
smlt=00|ses=0010|src=229-27|rup=001-01,5.2500000,305168969.4480000
smlt=00|ses=0001|src=234-152|rup=003-01,6.2500000,304773169.2420000
smlt=00|ses=0006|src=235-244|rup=002-01,5.7500000,302363340.5860000
smlt=00|ses=0005|src=235-426|rup=001-01,5.2500000,301826462.0040000
smlt=00|ses=0003|src=235-288|rup=001-01,5.2500000,299870566.6400000
smlt=00|ses=0002|src=229-121|rup=001-01,5.2500000,298358281.9760000
smlt=00|ses=0002|src=235-251|rup=001-01,5.2500000,297655171.7850000
smlt=00|ses=0009|src=229-167|rup=002-01,5.7500000,297208577.3420000
smlt=00|ses=0010|src=235-389|rup=002-01,5.7500000,296430374.3260000
smlt=00|ses=0007|src=235-458|rup=001-01,5.2500000,295053398.1290000
smlt=00|ses=0006|src=232-90|rup=001-01,5.2500000,294685604.8860000
smlt=00|ses=0008|src=227-197|rup=001-01,5.2500000,292995290.1920000
smlt=00|ses=0006|src=231-257|rup=001-01,5.2500000,287617139.9190000
smlt=00|ses=0010|src=231-189|rup=001-01,5.2500000,286382327.2460000
smlt=00|ses=0004|src=232-53|rup=001-01,5.2500000,282445467.8830000
smlt=00|ses=0010|src=235-75|rup=003-01,6.2500000,279610059.9580000
smlt=00|ses=0004|src=234-110|rup=001-01,5.2500000,277317432.9590000
smlt=00|ses=0003|src=229-15|rup=001-01,5.2500000,276807651.6650000
smlt=00|ses=0003|src=231-96|rup=001-01,5.2500000,274143150.2580000
smlt=00|ses=0003|src=232-57|rup=001-01,5.2500000,271655212.2620000
smlt=00|ses=0009|src=229-143|rup=001-01,5.2500000,270745927.5790000
smlt=00|ses=0002|src=235-123|rup=001-01,5.2500000,268421913.4300000
smlt=00|ses=0010|src=229-79|rup=001-01,5.2500000,263879861.5840000
smlt=00|ses=0005|src=227-194|rup=001-01,5.2500000,263585879.1880000
smlt=00|ses=0008|src=232-52|rup=001-01,5.2500000,261194692.5950000
smlt=00|ses=0006|src=231-22|rup=001-01,5.2500000,260614838.5460000
smlt=00|ses=0007|src=231-27|rup=001-01,5.2500000,258018613.3070000
smlt=00|ses=0008|src=229-0|rup=001-01,5.2500000,256559097.7430000
smlt=00|ses=0004|src=235-232|rup=001-01,5.2500000,253707339.2920000
smlt=00|ses=0007|src=232-35|rup=002-01,5.7500000,253414876.6190000
smlt=00|ses=0008|src=230-345|rup=001-01,5.2500000,251803867.3870000
smlt=00|ses=0004|src=229-143|rup=002-01,5.7500000,247693869.3010000
smlt=00|ses=0004|src=234-52|rup=002-01,5.7500000,245543727.3270000
smlt=00|ses=0006|src=234-105|rup=002-01,5.7500000,244866515.7520000
smlt=00|ses=0008|src=229-106|rup=002-01,5.7500000,242230332.8180000
smlt=00|ses=0010|src=227-169|rup=001-01,5.2500000,240917158.3820000
smlt=00|ses=0009|src=229-139|rup=001-01,5.2500000,239404168.2200000
smlt=00|ses=0005|src=230-199|rup=001-01,5.2500000,233993205.2130000
smlt=00|ses=0005|src=386-19|rup=002-01,5.7500000,233809759.9150000
smlt=00|ses=0005|src=229-132|rup=002-01,5.7500000,233120955.7480000
smlt=00|ses=0009|src=234-70|rup=002-01,5.7500000,231933803.2060000
smlt=00|ses=0005|src=229-141|rup=001-01,5.2500000,231382854.7110000
smlt=00|ses=0007|src=232-8|rup=002-01,5.7500000,230638534.5360000
smlt=00|ses=0003|src=235-141|rup=004-01,6.7500000,228916981.8930000
smlt=00|ses=0003|src=235-284|rup=001-01,5.2500000,222943344.8810000
smlt=00|ses=0006|src=229-107|rup=001-01,5.2500000,221627051.9110000
smlt=00|ses=0008|src=234-45|rup=003-01,6.2500000,221218548.1750000
smlt=00|ses=0002|src=234-49|rup=002-01,5.7500000,219740324.7900000
smlt=00|ses=0004|src=234-123|rup=001-01,5.2500000,218665577.6540000
smlt=00|ses=0001|src=232-59|rup=001-01,5.2500000,217911127.7980000
smlt=00|ses=0007|src=232-13|rup=001-01,5.2500000,216426339.0290000
